fighter_slug,fighter_name,order,result,opponent,promotion,event,event_date,method,round,time
/fighter/Sean-Lally-44100,Sean Lally,0,loss,Jason Sarbacker,Cage Fight,MMA 2,2008-08-23,TKO (Punch),1,0:38
/fighter/Sean-McPadden-206345,Sean McPadden,0,loss,Mitchell McKee,LFA,McKee vs. McPadden,2023-09-22,Decision (Unanimous),3,5:00
/fighter/Sean-McPadden-206345,Sean McPadden,1,win,Michael Cyr,LFA,Amorim vs. Nichols,2022-09-16,Submission (Ninja Choke),2,3:26
/fighter/Sean-McPadden-206345,Sean McPadden,2,win,Chris Dunn,NIF,North Iowa Fights 13,2022-05-21,Submission (Rear-Naked Choke),3,1:19
/fighter/Sean-McPadden-206345,Sean McPadden,3,loss,Allan Begosso,LFA,Lazishvili vs. Steele,2020-09-04,TKO (Punches),1,0:48
/fighter/Sean-McPadden-206345,Sean McPadden,4,win,Mark Slyter,Shamrock FC,Shamrock 326,2019-12-07,Submission (Triangle Choke),1,2:03
/fighter/Sean-McPadden-206345,Sean McPadden,5,win,Zachary Buros-Nash,LFA,James vs. Martin,2019-09-27,Submission (Rear-Naked Choke),2,1:04
/fighter/Sean-McPadden-206345,Sean McPadden,6,win,Jason Huntley,LFA,Allen vs. Murrietta,2019-02-22,TKO (Punches),1,1:37
/fighter/Sean-McPadden-206345,Sean McPadden,7,win,Jesse Wannemacher,LFA,Hubbard vs. Mota,2018-12-07,Submission (Rear-Naked Choke),1,1:25
/fighter/Sean-McPadden-206345,Sean McPadden,0,win,Houston Conway,LFA,Moises vs. Peterson,2018-06-01,Submission (Brabo Choke),1,0:55
/fighter/Sean-McPadden-206345,Sean McPadden,1,win,Kazim Kahn,LFA,Richman vs. Stojadinovic,2017-01-20,Submission (Heel Hook),1,1:06
/fighter/Sean-McPadden-206345,Sean McPadden,2,win,Caleb Merth,RFA,Meerschaert vs. Waldon,2016-10-28,Decision (Split),3,3:00
/fighter/Sean-McPadden-206345,Sean McPadden,3,win,Jesse Fisher,Driller Promotions,A-Town Throwdown 8,2016-03-19,Submission (Triangle Choke),2,0:45
/fighter/Sean-McPadden-206345,Sean McPadden,4,win,Zachary Buros-Nash,RFA,Blumer vs. Higo,2015-11-06,Submission (Rear-Naked Choke),3,1:20
/fighter/Sean-McPadden-206345,Sean McPadden,5,loss,Nolan DeMers,DCS,September Fight Fest,2015-09-04,Decision (Split),3,3:00
/fighter/Sean-McPadden-206345,Sean McPadden,6,win,James Bennett,Driller Promotions,A-Town Throwdown 5,2015-02-13,Decision (Unanimous),3,3:00
/fighter/Sean-McPadden-206345,Sean McPadden,7,win,Edward Albrecht,Driller Promotions,A-Town Throwdown 4,2014-11-15,Decision (Unanimous),3,3:00
/fighter/Sergei-Izen-367389,Sergei Izen,0,loss,Rafael Aronov,IFL,Israel Fighting League: Becker vs. Tratner,2020-03-05,Submission (Keylock),1,3:14
/fighter/Sergei-Lewandowskiy-142355,Sergei Lewandowskiy,0,loss,Vladimir Nepochatov,GITC,Gladiators in the Cage 16,2021-12-23,TKO (Punches),1,4:00
/fighter/Sergei-Lewandowskiy-142355,Sergei Lewandowskiy,1,win,Oleg Polivkin,OC,Oplot Challenge 42,2013-03-15,Submission (Rear-Naked Choke),1,1:13
/fighter/Sergei-Lewandowskiy-142355,Sergei Lewandowskiy,2,loss,Viktor Petrenko,OC,Oplot Challenge 31,2013-02-01,Submission (Rear-Naked Choke),1,1:34
/fighter/Sergei-Lewandowskiy-142355,Sergei Lewandowskiy,3,loss,Stanislav Mirgorodskiy,OC,Oplot Challenge 25,2013-01-11,TKO (Punches),1,0:40
/fighter/Sergei-Lewandowskiy-142355,Sergei Lewandowskiy,4,loss,Eziz Annayev,OC,Oplot Challenge 23,2013-01-04,TKO (Punches),1,0:33
/fighter/Sergei-Lewandowskiy-142355,Sergei Lewandowskiy,5,loss,Dovletdzhan Yagshimuradov,OC,Oplot Challenge 20,2012-12-21,TKO (Punches),1,0:30
/fighter/Sergei-Lewandowskiy-142355,Sergei Lewandowskiy,6,loss,Andrey Karnilovskiy,OP,Oplot Challenge 15,2012-11-30,TKO (Punches),1,1:38
/fighter/Sergei-Lewandowskiy-142355,Sergei Lewandowskiy,7,win,Vladimir Belash,OP,Oplot Challenge 14,2012-11-24,Submission (Rear-Naked Choke),1,1:57
/fighter/Sergejs-Moskanovs-239875,Sergejs Moskanovs,0,loss,Rihards Bigis,Freon,Rumble in Jurmala,2017-07-29,TKO (Punches),1,2:41
/fighter/Sergejs-Moskanovs-239875,Sergejs Moskanovs,1,loss,Hasan Mezhiev,Freon,Golden Glory Pro 6,2016-11-27,Submission (North-South Choke),1,1:36
/fighter/Sergey-Bilostenniy-200819,Sergey Bilostenniy,0,win,Renan Ferreira,Professional Fighters League,PFL Sioux Falls: Storley vs. Zendeli,2026-05-02,TKO (Punches),3,1:56
/fighter/Sergey-Bilostenniy-200819,Sergey Bilostenniy,1,win,Karl Williams,Professional Fighters League,2025 PFL World Tournament 10: Finals,2025-08-21,TKO (Punches),2,4:11
/fighter/Sergey-Bilostenniy-200819,Sergey Bilostenniy,2,loss,Valentin Moldavsky,Professional Fighters League,2025 PFL World Tournament 4: First Round,2025-05-01,Decision (Unanimous),3,5:00
/fighter/Sergey-Bilostenniy-200819,Sergey Bilostenniy,3,win,Tyrell Fortune,Professional Fighters League,PFL 7: 2024 Playoffs,2024-08-02,Submission (Heel Hook),1,2:00
/fighter/Sergey-Bilostenniy-200819,Sergey Bilostenniy,4,win,Blagoy Ivanov,Professional Fighters League,PFL 1: 2024 Regular Season,2024-04-04,Decision (Unanimous),3,5:00
/fighter/Sergey-Bilostenniy-200819,Sergey Bilostenniy,5,win,Kasim Aras,Bellator,Eblen vs. Edwards,2023-09-23,TKO (Spinning Wheel Kick and Punches),1,2:33
/fighter/Sergey-Bilostenniy-200819,Sergey Bilostenniy,6,loss,Tyrell Fortune,Bellator,Carmouche vs. Bennett 2,2023-04-21,Disqualification (Punches to Back of Head),1,3:26
/fighter/Sergey-Bilostenniy-200819,Sergey Bilostenniy,7,win,Fernando Rodrigues Jr.,RCC,Russian Cagefighting Championship 11,2022-05-06,Decision (Split),3,5:00
/fighter/Sergey-Bilostenniy-200819,Sergey Bilostenniy,8,win,Caio Alencar,OFC,Open Fighting Championship 15,2021-12-19,TKO (Punches),1,2:23
/fighter/Sergey-Bilostenniy-200819,Sergey Bilostenniy,9,win,Roggers Souza,OFC,Open Fighting Championship 10,2021-09-12,KO (Punches),1,0:43
/fighter/Sergey-Bilostenniy-200819,Sergey Bilostenniy,10,win,Alex Sandry Modelli,OFC,Open Fighting Championship 6,2021-07-04,TKO (Upkick and Punches),1,0:24
/fighter/Sergey-Bilostenniy-200819,Sergey Bilostenniy,11,win,Mark Godbeer,ACA,Moscow,2019-04-27,TKO (Punches),1,2:04
/fighter/Sergey-Bilostenniy-200819,Sergey Bilostenniy,12,loss,Mukhomad Vakhaev,ACB,Moscow,2018-11-10,Submission (Rear-Naked Choke),1,4:32
/fighter/Sergey-Bilostenniy-200819,Sergey Bilostenniy,13,win,Amirkhan Isagadzhiev,ACB,Moscow,2017-12-23,KO (Punches),1,0:58
/fighter/Sergey-Bilostenniy-200819,Sergey Bilostenniy,14,win,Dmitry Zabolotny,ACB,Roston-on-Don,2017-06-17,TKO (Punches),2,2:51
/fighter/Sergey-Bilostenniy-200819,Sergey Bilostenniy,15,loss,Mukhomad Vakhaev,ACB,Revenge,2016-10-22,Submission (Rear-Naked Choke),1,4:10
/fighter/Sergey-Bilostenniy-200819,Sergey Bilostenniy,16,win,Khanif Mirzamagomedov,ACB,Battle of Lions,2016-03-26,Decision (Unanimous),3,5:00
/fighter/Sergey-Bilostenniy-200819,Sergey Bilostenniy,17,win,Amin Ergashev,League S-70,Plotforma 6th,2015-08-29,Decision (Unanimous),3,5:00
/fighter/Sergey-Bilostenniy-200819,Sergey Bilostenniy,18,win,Oleg Gapchenko,Fight Nights,Battle of Moscow 19,2015-06-11,TKO (Punches),1,0:40
/fighter/Sergio-Pettis-50987,Sergio Pettis,0,loss,Mitchell McKee,Professional Fighters League,PFL Chicago: Pettis vs. McKee,2026-04-11,Decision (Unanimous),3,5:00
/fighter/Sergio-Pettis-50987,Sergio Pettis,1,win,Magomed Magomedov,Professional Fighters League,PFL Road to Dubai Champions Series 3: Nurmagomedov vs. Hughes 2,2025-10-03,KO (Spinning Back Elbow and Punch),2,4:31
/fighter/Sergio-Pettis-50987,Sergio Pettis,2,win,Raufeon Stots,Professional Fighters League,2025 PFL World Tournament 7: Semifinals,2025-06-27,Decision (Unanimous),3,5:00
/fighter/Sergio-Pettis-50987,Sergio Pettis,3,loss,Kyoji Horiguchi,Rizin FF,Rizin 47,2024-06-09,Decision (Unanimous),3,5:00
/fighter/Sergio-Pettis-50987,Sergio Pettis,4,loss,Patrick Mix,Bellator,Amosov vs. Jackson,2023-11-17,Submission (Rear-Naked Choke),2,1:51
/fighter/Sergio-Pettis-50987,Sergio Pettis,5,win,Patricio Freire,Bellator,Nemkov vs. Romero,2023-06-16,Decision (Unanimous),5,5:00
/fighter/Sergio-Pettis-50987,Sergio Pettis,6,win,Kyoji Horiguchi,Bellator,Pettis vs. Horiguchi,2021-12-03,KO (Spinning Backfist),4,3:24
/fighter/Sergio-Pettis-50987,Sergio Pettis,7,win,Juan Archuleta,Bellator,Archuleta vs. Pettis,2021-05-07,Decision (Unanimous),5,5:00
/fighter/Sergio-Pettis-50987,Sergio Pettis,8,win,Ricky Bandejas,Bellator,Bandejas vs. Pettis,2020-07-24,Decision (Unanimous),3,5:00
/fighter/Sergio-Pettis-50987,Sergio Pettis,9,win,Alfred Khashakyan,Bellator,Budd vs. Cyborg,2020-01-25,Technical Submission (Guillotine Choke),1,3:00
/fighter/Sergio-Pettis-50987,Sergio Pettis,10,win,Tyson Nam,UFC Fight Night,Rodriguez vs. Stephens,2019-09-21,Decision (Unanimous),3,5:00
/fighter/Sergio-Pettis-50987,Sergio Pettis,11,loss,Rob Font,UFC on Fox,Iaquinta vs. Lee 2,2018-12-15,Decision (Unanimous),3,5:00
/fighter/Sergio-Pettis-50987,Sergio Pettis,12,loss,Jussier Formiga,UFC,Nurmagomedov vs. McGregor,2018-10-06,Decision (Unanimous),3,5:00
/fighter/Sergio-Pettis-50987,Sergio Pettis,13,win,Joseph Benavidez,UFC,Whittaker vs. Romero 2,2018-06-09,Decision (Split),3,5:00
/fighter/Sergio-Pettis-50987,Sergio Pettis,14,loss,Henry Cejudo,UFC,Holloway vs. Aldo 2,2017-12-02,Decision (Unanimous),3,5:00
/fighter/Sergio-Pettis-50987,Sergio Pettis,15,win,Brandon Moreno,UFC Fight Night,Pettis vs. Moreno,2017-08-05,Decision (Unanimous),5,5:00
/fighter/Sergio-Pettis-50987,Sergio Pettis,16,win,John Moraga,UFC Fight Night,Rodriguez vs. Penn,2017-01-15,Decision (Unanimous),3,5:00
/fighter/Sergio-Pettis-50987,Sergio Pettis,17,win,Chris Kelades,UFC,Jones vs. St. Preux,2016-04-23,Decision (Unanimous),3,5:00
/fighter/Sergio-Pettis-50987,Sergio Pettis,18,win,Chris Cariaso,UFC,Cormier vs. Gustafsson,2015-10-03,Decision (Unanimous),3,5:00
/fighter/Sergio-Pettis-50987,Sergio Pettis,19,loss,Ryan Benoit,UFC,Pettis vs. dos Anjos,2015-03-14,TKO (Punches),2,1:34
/fighter/Sergio-Pettis-50987,Sergio Pettis,20,win,Matt Hobar,UFC,Hendricks vs. Lawler 2,2014-12-06,Decision (Unanimous),3,5:00
/fighter/Sergio-Pettis-50987,Sergio Pettis,21,win,Yaotzin Meza,UFC Fight Night,Henderson vs. Khabilov,2014-06-07,Decision (Unanimous),3,5:00
/fighter/Sergio-Pettis-50987,Sergio Pettis,22,loss,Alex Caceres,UFC on Fox,Henderson vs. Thomson,2014-01-25,Submission (Rear-Naked Choke),3,4:39
/fighter/Sergio-Pettis-50987,Sergio Pettis,23,win,Will Campuzano,UFC,St. Pierre vs. Hendricks,2013-11-16,Decision (Unanimous),3,5:00
/fighter/Sergio-Pettis-50987,Sergio Pettis,24,win,James Porter,NAFC,Battle in the Ballroom,2013-09-28,Submission (Kimura),1,2:33
/fighter/Sergio-Pettis-50987,Sergio Pettis,25,win,Dillard Pegg,RFA,Pettis vs. Pegg,2013-06-21,TKO (Punches),1,0:51
/fighter/Sergio-Pettis-50987,Sergio Pettis,26,win,Josh Robinson,NAFC,Battleground,2013-03-29,Decision (Unanimous),3,5:00
/fighter/Sergio-Pettis-50987,Sergio Pettis,27,win,Jimmy Jones,RFA,Griffin vs. Escudero,2012-11-02,Decision (Unanimous),3,5:00
/fighter/Sergio-Pettis-50987,Sergio Pettis,28,win,Tom McKenna,LOF,Memorium,2012-06-16,Submission (Guillotine Choke),1,3:52
/fighter/Sergio-Pettis-50987,Sergio Pettis,29,win,Chris Haney,NAFC,Colosseum,2012-05-04,Decision (Unanimous),3,5:00
/fighter/Sergio-Pettis-50987,Sergio Pettis,30,win,Mike Lindquist,Madtown Throwdown,The Return,2012-01-07,Submission (Arm-Triangle Choke),1,1:43
/fighter/Sergio-Pettis-50987,Sergio Pettis,31,win,Tony Zelinski,NAFC,Unleashed,2011-11-18,TKO (Head Kick),2,1:59
/fighter/Sergio-Pettis-50987,Sergio Pettis,32,win,Kyle Vivian,CFC,Canadian Fighting Championship 7,2011-09-10,TKO (Head Kick),1,1:46
/fighter/Sergio-Pettis-50987,Sergio Pettis,0,win,Scott Walenski,NAFC,Relentless,2010-08-07,Submission (Guillotine Choke),1,2:17
/fighter/Sergio-Pettis-50987,Sergio Pettis,1,win,Levi Johnson,WFC,Super Brawl,2010-01-30,Decision (Unanimous),3,3:00
/fighter/Sergio-Pettis-50987,Sergio Pettis,2,win,Jordan Winski,GCF,Fair Warning,2009-08-15,TKO (Punches),1,0:55
/fighter/Severino-Neto-203705,Severino Neto,0,loss,Firas Daud,GMC,German MMA Championship 44,2025-09-13,TKO (Punches),1,1:43
/fighter/Severino-Neto-203705,Severino Neto,1,loss,Kevin Hangs,German Cage Pioneer,GCP 11,2025-07-12,Submission (Rear-Naked Choke),2,2:49
/fighter/Severino-Neto-203705,Severino Neto,2,loss,Nesarahmad Nadri,GFC,Glory Fighting Championship,2025-05-10,Submission (Rear-Naked Choke),1,1:45
/fighter/Severino-Neto-203705,Severino Neto,3,loss,Leon Kleiner,BFC,Bellum Fighting Championship 4,2025-05-03,TKO (Punches),2,0:00
/fighter/Severino-Neto-203705,Severino Neto,4,draw,Flavio Henrique,MFC,Mamute Fight Champion 5,2025-02-14,Draw (Majority),3,5:00
/fighter/Severino-Neto-203705,Severino Neto,5,loss,Matheus Evangelista,GVT,Goiana Vale Tudo,2024-10-19,Submission (Guillotine Choke),2,1:50
/fighter/Severino-Neto-203705,Severino Neto,6,loss,Adrian Zeitner,GMC,German MMA Championship 39,2024-09-07,Submission (Rear-Naked Choke),2,2:27
/fighter/Severino-Neto-203705,Severino Neto,7,loss,Fahim Assadi,German Cage Pioneer,GCP 10,2024-06-30,TKO,1,2:07
/fighter/Severino-Neto-203705,Severino Neto,8,loss,Samuel Sanches,Jua Fight,Jua Fight,2024-06-01,TKO (Punch),2,2:40
/fighter/Severino-Neto-203705,Severino Neto,9,win,Raphael Cruz,RXF,Recife Xtreme Fight 2,2023-12-08,Decision (Unanimous),3,5:00
/fighter/Severino-Neto-203705,Severino Neto,10,loss,Italo Ribeiro,Fight On,Fight On 8,2023-09-21,TKO (Punch),1,4:30
/fighter/Severino-Neto-203705,Severino Neto,11,win,Athilas Ferreira,RFN,Revelation Fight Night,2023-07-29,Decision (Split),3,05:00
/fighter/Severino-Neto-203705,Severino Neto,12,loss,Zafar Mohsen,German Cage Pioneer,GCP 9,2023-05-27,TKO Amir Khan,2,2:45
/fighter/Severino-Neto-203705,Severino Neto,13,win,Valdir Rodrigues,PF,Paraiba Fight 2,2022-09-10,Decision (Unanimous),3,5:00
/fighter/Severino-Neto-203705,Severino Neto,14,loss,Rosenildo Rosenildo,Best Combat MMA,Best Combat MMA 1,2020-11-06,Submission (Leg Lock),2,1:35
/fighter/Severino-Neto-203705,Severino Neto,15,loss,Alex de Farias Moura,CZ Fight,Cajazeiras Fight 4,2018-11-29,Submission (Rear-Naked Choke),1,2:45
/fighter/Severino-Neto-203705,Severino Neto,16,loss,Jose Arly Carvalho,RFC,Recife Fighting Championship 6,2018-11-22,Decision (Split),3,5:00
/fighter/Severino-Neto-203705,Severino Neto,17,loss,Felipe Kazu,MF,Max Fight 20,2018-08-18,Submission (Armbar),1,2:54
/fighter/Severino-Neto-203705,Severino Neto,18,win,Luis Fidelis,Action Fight,Champions Selection,2018-03-10,TKO (Punches),3,3:06
/fighter/Severino-Neto-203705,Severino Neto,19,win,Felipe Souza,GFC,Grand Fighting Championship 56,2018-01-25,Submission (Rear-Naked Choke),1,4:34
/fighter/Severino-Neto-203705,Severino Neto,20,loss,Everton Costa,A Batalha,Machado vs. Lima,2018-01-18,Decision (Unanimous),3,5:00
/fighter/Severino-Neto-203705,Severino Neto,21,loss,Cleiton Cleber,SRFC,Santa Rita Fight Champions 1,2016-04-16,Submission (Rear-Naked Choke),1,1:20
/fighter/Severino-Neto-203705,Severino Neto,22,win,Bruno Felipe Morais,GP Fight,Mamanguape,2015-07-18,Decision (Unanimous),3,5:00
/fighter/Shalie-Lipp-397572,Shalie Lipp,0,loss,Alex Apodaca,Mile High MMAyhem,MHM,2022-10-28,Decision (Unanimous),3,3:00
/fighter/Shalie-Lipp-397572,Shalie Lipp,1,win,Nikola Kacperska,Ignite Fights,Compass Fight Series 1,2022-07-23,Decision (Split),3,3:00
/fighter/Shalie-Lipp-397572,Shalie Lipp,2,loss,Cheyanne Bowers,Ignite Fights,Evolution 1,2022-03-12,Submission (Armbar),4,2:26
/fighter/Shalie-Lipp-397572,Shalie Lipp,3,win,Kimberly Morales,OFC,Omaha Fight Club: It's Fight Night,2021-12-10,Decision (Unanimous),3,3:00
/fighter/Shalie-Lipp-397572,Shalie Lipp,4,win,Annabel Kelly,Captains Fight Club,CFC 1: Fargo Fights,2021-11-19,Decision (Unanimous),3,3:00
/fighter/Shamil-Nizamudinov-175255,Shamil Nizamudinov,0,win,Sarmat Gigolaev,Tech-Krep FC,Prime Selection 2,2015-06-25,Submission (Guillotine Choke),1,4:22
/fighter/Shamil-Nizamudinov-175255,Shamil Nizamudinov,1,loss,Mikhail Ragozin,Fight Nights,Fight Club 1,2015-03-05,Submission (Armbar),1,4:57
/fighter/Shamil-Nizamudinov-175255,Shamil Nizamudinov,0,loss,Valentin Moldavsky,Russian MMA Union,"Russian MMA Cup 2014, Finals",2014-09-27,Submission (Rear-Naked Choke),2,1:35
/fighter/Shamil-Nizamudinov-175255,Shamil Nizamudinov,1,win,Isa Umarov,Russian MMA Union,"Russian MMA Cup 2014, Day 1",2014-09-26,TKO (Punches),2,2:22
/fighter/Shamil-Nizamudinov-175255,Shamil Nizamudinov,2,win,Ilya Bochkov,Russian MMA Union,"Russian MMA Cup 2014, Day 1",2014-09-26,TKO (Punches),1,1:08
/fighter/Shane-Kirkwood-148383,Shane Kirkwood,0,loss,Will Fleury,BFC,Battlezone Fighting Championships 10,2013-11-23,Submission (Rear-Naked Choke),3,2:46
/fighter/Shane-Kirkwood-148383,Shane Kirkwood,1,loss,James Brennan,Man of War Fighting Championship,Man of War 5,2012-10-14,Submission (Keylock),3,2:26
/fighter/Shanelle-Dyer-333733,Shanelle Dyer,0,win,Ravena Oliveira,UFC Fight Night,Evloev vs. Murphy,2026-03-21,TKO (Knee and Punches),2,1:17
/fighter/Shanelle-Dyer-333733,Shanelle Dyer,1,loss,Carol Foro,Dana White's Contender Series,Contender Series 2025: Week 5,2025-09-09,Decision (Unanimous),3,5:00
/fighter/Shanelle-Dyer-333733,Shanelle Dyer,2,win,Valentina Scatizzi,Professional Fighters League,PFL Europe 3: 2024 Playoffs,2024-09-28,Decision (Split),3,5:00
/fighter/Shanelle-Dyer-333733,Shanelle Dyer,3,win,Mariam Torchinava,Professional Fighters League,PFL Europe 2: 2024 Regular Season,2024-06-08,KO (Head Kick),1,3:53
/fighter/Shanelle-Dyer-333733,Shanelle Dyer,4,win,Liliya Kazak,Ares,Shiguemoto vs. Augen,2023-12-15,TKO (Punches),3,1:08
/fighter/Shanelle-Dyer-333733,Shanelle Dyer,5,win,Luisa Fernanda Cifuentes,Professional Fighters League,PFL Europe 3: 2023 Playoffs,2023-09-30,Decision (Unanimous),3,5:00
/fighter/Shanelle-Dyer-333733,Shanelle Dyer,6,win,Kamila Simkova,FCC,Full Contact Contender 33,2023-03-25,TKO (Punches),1,0:00
/fighter/Shanelle-Dyer-333733,Shanelle Dyer,7,win,Weronika Eszer,HXMMA,Hexagone MMA 7,2023-03-11,KO (Spinning Backfist),1,4:56
/fighter/Shanelle-Dyer-333733,Shanelle Dyer,0,win,Sineadh Ni Nuallain,EMMAA,Four Nations Championships: Finals,2022-07-03,Decision (Unanimous),3,3:00
/fighter/Shanelle-Dyer-333733,Shanelle Dyer,1,win,Caroline Plumley,EMMAA,Four Nations Championships: Day 2,2022-07-02,KO,1,0:44
/fighter/Shanelle-Dyer-333733,Shanelle Dyer,2,win,Kelly Staddon,BCMMA,Cage Warriors Academy South East 27,2022-03-12,TKO (Punches),3,2:31
/fighter/Shanelle-Dyer-333733,Shanelle Dyer,3,loss,Shauna Bannon,CLFC,Cage Legacy 14,2021-12-12,TKO (Punches),3,0:00
/fighter/Shanelle-Dyer-333733,Shanelle Dyer,4,win,Rosmunda Avagliano,BCMMA,Cage Warriors Academy South East 26,2021-10-09,Decision (Unanimous),3,3:00
/fighter/Shanelle-Dyer-333733,Shanelle Dyer,5,loss,Indy Briar,Retribution FC,London's Calling,2021-08-21,Submission (Rear-Naked Choke),3,0:00
/fighter/Shanelle-Dyer-333733,Shanelle Dyer,6,win,Miriam Grubb,Golden Ticket Fight Promotions,GTFP Fight Night 15,2021-06-26,Decision (Unanimous),3,3:00
/fighter/Shanelle-Dyer-333733,Shanelle Dyer,7,loss,Ivana Petrovic,BCMMA,Cage Warriors Academy South East 25,2020-03-07,TKO (Punches),3,1:44
/fighter/Shanelle-Dyer-333733,Shanelle Dyer,8,win,Bezhan Mahmudi,BCMMA,Cage Warriors Academy South East 24,2019-10-19,TKO (Punches),2,2:51
/fighter/Shanelle-Dyer-333733,Shanelle Dyer,9,win,Eivor Hovde Hoff,ECMMA,Evolution Combat MMA 3,2019-06-28,Decision (Unanimous),3,3:00
/fighter/Shanelle-Dyer-333733,Shanelle Dyer,10,win,Tori Svendsen,BCMMA,Cage Warriors Academy South East 23,2019-04-13,TKO (Punches),1,2:40
/fighter/Shaquille-Van-Zichem-391117,Shaquille Van Zichem,0,loss,Ernane Pimenta,Fight Fusion,2,2025-03-30,TKO,2,0:38
/fighter/Shaquille-Van-Zichem-391117,Shaquille Van Zichem,0,win,Farshad Gardakaneh,CWA,Cage Warriors Academy Lowlands 8,2023-11-25,KO (Punch),2,0:23
/fighter/Shaquille-Van-Zichem-391117,Shaquille Van Zichem,1,win,Ronald Giorgio,305 Fights,Where Champions Rise 17,2023-07-08,Submission (Rear-Naked Choke),1,1:41
/fighter/Shaquille-Van-Zichem-391117,Shaquille Van Zichem,2,loss,Gurkan Saricam,CWA,Cage Warriors Academy Lowlands 3,2023-02-04,Decision (Split),3,3:00
/fighter/Shaquille-Van-Zichem-391117,Shaquille Van Zichem,3,win,Christian Gavilanez,Rize FC,Hammel vs. Tadlock,2022-12-03,Decision (Majority),3,3:00
/fighter/Shaquille-Van-Zichem-391117,Shaquille Van Zichem,4,win,Tyler Gunderson,ROAW,Rise of a Warrior 32,2022-04-16,Decision,3,3:00
/fighter/Shaquille-Van-Zichem-391117,Shaquille Van Zichem,5,win,Rayan Kadosoe,HFN,Homegrown Fight Night,2021-11-12,Decision (Unanimous),3,3:00
/fighter/Shaquille-Van-Zichem-391117,Shaquille Van Zichem,6,win,Nelly Ruiz,CN,Combat Night 130,2021-07-31,Decision (Unanimous),3,3:00
/fighter/Shauna-Bannon-315165,Shauna Bannon,0,loss,Nicolle Caliari,UFC Fight Night,Allen vs. Costa,2026-05-16,Submission (Arm-Triangle Choke),3,3:08
/fighter/Shauna-Bannon-315165,Shauna Bannon,1,loss,Sam Hughes,UFC Fight Night,Imavov vs. Borralho,2025-09-06,Submission (Rear-Naked Choke),2,1:58
/fighter/Shauna-Bannon-315165,Shauna Bannon,2,win,Puja Tomar,UFC Fight Night,Edwards vs. Brady,2025-03-22,Submission (Armbar),2,3:22
/fighter/Shauna-Bannon-315165,Shauna Bannon,3,win,Alice Ardelean,UFC,Edwards vs. Muhammad 2,2024-07-27,Decision (Split),3,5:00
/fighter/Shauna-Bannon-315165,Shauna Bannon,4,loss,Bruna Brasil,UFC Fight Night,Aspinall vs. Tybura,2023-07-22,Decision (Unanimous),3,5:00
/fighter/Shauna-Bannon-315165,Shauna Bannon,5,win,Minna Grusander,Invicta,Machado vs. McCormack,2023-03-15,Decision (Unanimous),3,5:00
/fighter/Shauna-Bannon-315165,Shauna Bannon,6,win,Kerry Isom,CLFC,Cage Legacy 18,2022-12-04,Decision (Unanimous),3,5:00
/fighter/Shauna-Bannon-315165,Shauna Bannon,7,win,Nadia Vera,Invicta,Delboni vs. DeCoursey,2022-09-28,Decision (Unanimous),3,5:00
/fighter/Shauna-Bannon-315165,Shauna Bannon,8,win,Chi Attoh,CLFC,Cage Legacy 16,2022-06-10,TKO (Punches),1,1:17
/fighter/Shauna-Bannon-315165,Shauna Bannon,9,win,Kerry Isom,CLFC,Cage Legacy 15,2022-04-10,TKO (Punches),2,2:46
/fighter/Shauna-Bannon-315165,Shauna Bannon,0,win,Shanelle Dyer,CLFC,Cage Legacy 14,2021-12-12,TKO (Punches),3,0:00
/fighter/Shauna-Bannon-315165,Shauna Bannon,1,win,Kerry Ann Vernon,IMMAF,2021 MMA World Cup - Prague: Finals,2021-09-11,Decision (Unanimous),3,3:00
/fighter/Shauna-Bannon-315165,Shauna Bannon,2,win,Maria Kaald Andresen,IMMAF,2021 MMA World Cup - Prague: Day 3,2021-09-10,Decision (Unanimous),3,3:00
/fighter/Shauna-Bannon-315165,Shauna Bannon,3,win,Kerry Ann Vernon,Cage Conflict,The Resurrection,2021-08-12,Decision (Unanimous),3,3:00
/fighter/Shauna-Bannon-315165,Shauna Bannon,4,win,Charlie Burke,MFC,Meltdown Fighting Championships 6,2021-07-24,KO,2,1:31
/fighter/Shauna-Bannon-315165,Shauna Bannon,5,loss,Dakota Ditcheva,UKFC,UK Fighting Championships 13,2020-02-29,Decision (Unanimous),5,3:00
/fighter/Shauna-Bannon-315165,Shauna Bannon,6,loss,Guangmei Han,IMMAF-WMMAA,2019 World Championships: Finals,2019-11-16,Decision (Unanimous),3,3:00
/fighter/Shauna-Bannon-315165,Shauna Bannon,7,win,Gabriela Horakova,IMMAF-WMMAA,"2019 World Championships: Day 3, Cage 3",2019-11-13,Decision (Unanimous),3,3:00
